10201600013210102456500422201 01000400022147038
10201600013410101830500229601 01000100003106043
10201600013510302279500227901 01000600044143045
10201600013610200802300118605 01000400024114074
10201600013710302499100414101 01000200002127001
10201600013810301112100219801 01000100003149004
10201600013910101205000361501 01000300003104008
102016000140103017550000000115          3102042
10201600014110302624800328105 01000200003144028
102016000142103031425000000011          2133022
102016000144103024991000000015          2127002
102016000145103008044000000015          3126061
102016000146101022795000000011          4113053
10201600014710303059500313401 01000200004151005
10201600014810201427800226101 01000400004119002
10201600014910103141100418401 01000200004138057
10201600015010302855500380701 01000100004129009
102016000151103028555000000011          4143014
10201600015310301991500348501 01000200013149018
102016000154103022795000000011          4123034
102016000155101009886000000011          1140153
10201600015610101312400193901 01000300013121048
10201600016010300584800090201 01000100001128012
10201600016110200503600072501 01010201004111025
10201600016210102624800306201 01000200003144027
10201600016310101930300193001 01000100003103019
102016000164101005036000000011          4143025
10201600016610101991500265505 01000200013102014
10201600016710103059500417901 01000100004119003
10201600016810302063000212401 01000100003141022
102016000169102011121000000015          3102003
10201600017010200926900189301 01000700034100140
10201600017110203807400444201 01000200004129002
102016000172103010942000000011          2147075
10201600017310300802300112305 01000500034108080
10201600017410301312400290901 01000400023121048
10201600017510300915300201101 01000500033142050
10201600017610301548700250001 01000100002137037
102016000177103010942000000011          2109108
102016000179103019111000000011          2107034
10201600018110103059500417901 01000100004119010
102016000182102026943000000011          1148064
10201600018410102694300293801 01000400021148064
102016000185103026619000000011          1105059
10201600018610300804400085506 01000200003126063
102016000187103030974000000011          2131033
102016000188103007056000000012          2109075
10201600018910300926900164701 01000300014108091
10201600019010102694300391701 01000500031110067
10201600019110202855500285601 01000400024111011
102016000192102023753000000011          2127010
102016000193101035386000000011          1110003
10201600019410302707400295601 01000500012133002
102016000195101030595000000012          4113003
10201600019610102707400591201 01000200002131004
102016000198101013124000000015          3121048
10201600019910301719500191901 01000100003120053
10201600020110201991500298701 01000500033149019
102016000203101005351000000011          4114023
10201600020410302005100224601 01000300003136026
10201600020510201755000242611 01000100003141027
10201600020610202323000278801 01000200002118026
10201600020710302707400591201 01000200002137001
102016000208101004467000000011          3139001
10201600020910202063000212401 01000100003141022
102016000210102022927000000011          3144050
102016000211101035386000000012          1148002
10201600021210202497900338301 01000200001110001
10201600021310300503600054401 01000200004111027
10201600021410100791300145401 03010301003120005
10201600021810300582500089701 01000100001140054
102016000220101023027000000015          3104023
10201600022110301911100292101 01000200002107034
102016000223102023796000000011          4113005
10201600022410202475600247601 01000200003149054
10201600022510202375300374701 01000200002137019
102016000226102023027000000011          3139019
102016000228101020051000000015          3132025
10201600023010202475600531501 01000300003150024
10201600023210106024900886701 01000200013145010
10201600023310302624800262501 01000100003144026
102016000234103008044000000011          3106061
10201600023510301324000198601 01000300022147005
10201600023610203142500727701 01000100002117024
102016000237102017550000000115          1140064
10201600023810203807400444201 01000200004129002
10201600023910102315600284901 01000200002131048
102016000240103024100000000981          3126001
10201600024110102279500303901 01000100004123034
10201600024310301425500271701 01000500033150010
102016000245101040600000000011          1101102
10201600024610301485400168001 01000100003141021
10201600024810301188500118901 01000100003122028
10201600025110202302700332101 01000100003121021
102016000252102004467000000011          3104001
102016000254101020630000000011          3141023
102016000255101021653000000012          1124102
102016000256103006779000000015          4114100
102016000257101021909000000011          3121006
10201600025810305570100569101 01000200003150025
10201600025910201755000398711 02000200001128010
10201600026010100578500057901 01000300004100002
10201600026110201185000153501 01000300022109017
102016000263101011850000000011          2107003
10201600026510300247100034901 01000400021105155
102016000266102022795000000011          4119052
10201600026710103059500313401 01000100004151008
10201600026910101624200179201 01000100004113046
10201600027010201911100233701 01000100002107033
10201600027110201881800402001 01000200003115002
102016000274102027074000000012          2131002
10201600027510202482600286101 01000200003115019
102016000276103004467000000012          3104001
10201600027810301548700250001 01000400032133034
10201600028110200578500067501 01000100004100002
10201600028210301624200216601 01000600054143036
10201600028310100804400174901 01000300013126060
102016000284102005351000000012          4100083
102016000285102017550000000115          3139019
10201600028610302624800328105 01010103003144028
102016000287102023027000000011          3121021
102016000288102011121000000011          3149003
102016000290102008023000000011          4100129
10201600029110102379600239701 01000100004129001
102016000292101008023000000014          4100129
10201600029310202624800285101 01000100003104047
102016000294102009153000000012          3145050
10201600029510201331000190101 01000200001105058
102016000296103005825000000011          1105048
10201600029710202624800295305 01000100003144027
102016000298101008044000000011          3126062
10201600029910301991500238701 01000500043141004
10201600030010300804400151901 01000400023126062
10201600030110306024900633401 01000200013145010
102016000302103022959000000011          1140004
102016000303103017550000000111          1110061
10201600030410303059500313401 01000100004119010
10201600030510204060000444701 01000400001148103
102016000306103002471000000011          1140152
10201600030710200247100026201 01000200001105155
102016000308102023230000000012          2146020
10201600030910302456500399401 01000100002107077
10201600031110201425500159101 01000100003130012
10201600031210202279500227901 01000300014143045
102016000313103022959000000011          1105001
102016000316103024249000000011          1125002
10201600031710201427800251201 01000100004113002
10201600031810301425500171101 01000100003149031
10201600032010102295900249801 01000200011140004
10201600032110301324000132401 01000100002109001
10201600032210100446700101501 01000200003139001
10201600032310102410000328601 01000100003126004
102016000324103024100000000015          3106003
10201600032510300584800114501 01000200001112024
102016000326103014255000000011          3135011
10201600032710302165300307701 01000100001110103
10201600032810102323000232301 01000100002146021
10201600032910202424900242501 01000200001116002
10201600033210301991500209605 01000100003135003
102016000333102023230000000011          2134021
102016000334101060249000000012          3145010
10201600033510301425500318201 01000400013135011
10201600033610301205000191101 01000100003139006
10201600033710101353300230701 01000300001148100
10201600033810301755000381811 01000100002133032
102016000339101021416000000011          4151004
10201600034010102694300293801 01000400031124067
102016000341102011779000000015          4100057
102016000342101005825000000012          1105048
10201600034310101346800165501 01000100002117025
10201600034510201881800188201 01000300003122003
10201600034710100705600082301 01000400022147049
102016000348103014255000000015          3150010
10201600034910103097400378201 01000200002137036
10201600035010202424900336801 01010102001125001
102016000352103013468000000011          2117025
102016000353101023027000000012          3106014
10201600035410102302700249101 01000200003120021
10201600035610302063000242701 01000300023130025
10201600035710101930300433101 01000300013115010
10201600035810200926900118201 01000200004108092
10201600036010102375300356301 01000200002118009
10201600036110101830500382701 01000700053126042
10201600036210102315600405201 01000200002134031
10201600036310300765300160201 01000300001140005
102016000364102017550000000011          2147005
102016000365103011850000000011          2109016
102016000366103008044000000015          3144063
10201600036810204849800918501 01000500031110065
10201600036910100247100039301 01000100001140152
10201600037010201425500142601 01000200003149031
102016000371102040103000000011          3139024
10201600037310100578500081001 01000200004138003
10201600037410100804400083701 01000100003144062
10201600037610201425500318201 01000100003130011
10201600037710102279500352001 01000200004151051
10201600037810305570100569101 01000400013141025
102016000379101023753000000011          2118010
102016000380103027066000000011          1125017
102016000381102006779000000011          4114100
102016000382101031411000000011          4100058
10201600038310302323000232301 01000200012146021
102016000384101004943000000011          1105152
102016000385103028555000000011          4143012
10201600038610202063000212401 01000100003130023
10201600038710102694300293801 01000200001124064
10201600038810201324000132401 01000200002109001
10201600038910201881800188201 01000200003103004
10201600039010202279500375401 01000200004119052
102016000391103016166000000011          1101062
10201600039310102456500395801 01000100002147038
10201600039410100446700079101 01000200003142001
10201600039510200677900101201 01000200004114100
10201600039610203661100366101 01000100003132049
102016000397103024565000000011          2107078
102016000398102017550000000111          2147005
102016000399101026735000000011          3106022
10201600040110302707400394101 01000300012137003
10201600040310102375300316701 01000100002127012
10201600040410201755000175511 01000100003144050
10201600040510102706600430601 01000300021116019
102016000406102008252000000011          4143001
10201600040710202707400394101 01000200002137001
10201600040910203538600813001 01000200001148002
10201600041010102475600354801 01000200013102042
10201600041110302379600239701 01000500014119008
102016000412103026735000000011          3106022
10201600041310202355800329811 01000100004108022
10201600041410101185000217101 01000200002107004
10201600041510101881800313601 01000200003103002
10201600041610100988600131801 01000400021105154
10201600041710100804400170901 01000400023126063
10201600041810102279500563201 01000100004119052
102016000419103024979000000011          1101002
10201600042010301755000175511 01000100003102014
102016000421103009886000000011          1105153
10201600042310201228200126301 01000100004138091
10201600042510102424900323301 02000200001116001
102016000426101018305000000011          3144040
10201600042810302456500297405 01000100002109056
10201600042910101911100223001 01000300012109039
102016000430103027074000000011          2137001
102016000432103015285000000012          3136054
102016000435101035386000000011          1124001
10201600043610301755000277411 01000100004151006
102016000437103007653000000011          1140002
10201600043810301624200224001 01000400024113046
10201600043910302482600331001 01000200013103046
10201600044010303059500626901 01000500034151008
10201600044110201185000297901 01000100002107003
10201600044210202624800315001 01000800063120046
10201600044310201485400224001 01000200003150020
10201600044410202279500563201 01000300014129051
102016000445103027066000000011          1125016
10201600044610301830500366101 01000100003126043
102016000447103014854000000011          3141027
102016000448102010942000000981          2147075
10201600045010203141100669401 01000200004138057
10201600045110202456500395801 01000200002147038
102016000454102016242000000051          4129045
10201600045610200705600070601 01000400002147049
10201600045710102706600355201 01000100001148102
10201600045810302707400591201 01000100002133003
10201600045910200584800071001 01000300001112023
10201600046010302624800262501 01000200003120046
102016000462101004285000000011          4114045
10201600046310100804400136501 01000300003106061
10201600046410302694300293801 01000100001110064
102016000465102007913000000012          3104005
102016000466103026943000000012          1124062
102016000467102014278000000012          4151003
10201600046810101911100292101 01000100002107031
10201600046910100825200110001 01000100004123001
10201600047010302190900220101 01000100003145008
10201600047110302694300489701 01000300001110067
10201600047210301212500173501 01000600011124065
10201600047310202475600309501 01000100003149056
10201600047410302063000212401 01000200003141023
10201600047510304880200742901 01000300011105062
102016000477102005351000000011          4138081
102016000478103022959000000011          1105004
102016000479102016166000000011          1124066
102016000480102019111000000011          2107031
102016000481101017195000000011          3136053
10201600048210302706600378901 01000300011125016
102016000484103026619000000011          1105061
102016000485101026248000000013          3104047
102016000486101026943000000011          1124061
10201600048710201991500298701 01000100003102015
10201600048810202302700332101 01000500023121022
102016000489102012050000000011          3121007
10201600049010103059500417901 01000200004113009
102016000492103012496000000011          2133004
10201600049410301188500118901 01000100003122028
10201600049510200428500055401 01000400024114045
10201600049610302694300391701 01000100001148062
102016000498103027074000000011          2117002
10201600049910203807400507601 01000300004119004
10201600050110100535100124805 01000400024114026
10201600050210303059500313401 01000100004119003
10201600050310302855500456901 01000200014111011
10201600050510302475600247601 01000300023141024
10201600050610200926900132405 01000300014108094
102016000507101019303000000011          3122015
10201600050810201995800239501 01000300014114061
102016000509101024756000000011          3102042
102016000510102005036000000011          4123016
10201600051110303484600734601 01000200002137038
10201600051310201185000198601 01000700052107001
10201600051410202279500463801 01000200004111047
10201600051610201995800239501 01000100004114061
102016000517101035386000000011          1110003
10201600051810202190900220101 01000100003136008
102016000519103027074000000015          2133003
10201600052110201830500268505 01000100003144040
102016000522103014278000000012          4151003
10201600052410100988600138401 01000100001105153
102016000525101030595000000014          4113001
10201600052710205249500525001 01000400023120047
10201600052810203142500363901 01000200002117024
10201600052910302661900532401 01000400021140065
102016000531103008044000000015          3126062
10201600053210302302700311401 01000500033132020
102016000533102020051000000012          3104027
102016000534103030595000000015          4129003
10201600053510300428500053601 01000200004114048
10201600053610203059500313401 01000200004119010
10201600053710101425500185601 01000100003135011
10201600053810300926900094701 01000200004138139
10201600053910100825200110001 01000200014123001
10201600054010202315600316501 01000500002117049
10201600054110106024900633401 01000200003142009
10201600054210100705600087401 01000400022147050
102016000543102017550000000011          2137003
10201600054410300503600062108 01000100004143023
102016000545101014255000000011          3141010
102016000546102022927000000012          3144049
10201600054710201112100154201 01000100003102002
102016000549103019915000000011          3102014
10201600055010202475600282901 01000300003149054
102016000551101016166000000011          1148063
10201600055210300802300114101 01000100004114073
10201600055310100446700045201 01000100003142001
10201600055410101991500227605 01000200003149019
10201600055710300926900094701 01000200004100141
10201600055910301324000191901 01000200012147003
102016000560103017550000000012          4138127
10201600056110202279500281601 01000100004113052
102016000562102008023000000011          4108080
10201600056310300503600050401 02000700034123017
10201600056410104060000889301 01000400021148103
102016000565103011121000000012          3102003
10201600056610301528500222001 01000500033104054
10201600056710202375300332501 01000700032146008
10201600056810202375300562101 01000200002131020
10201600056910302693600621601 01000100002134013
10201600057110202706600284201 01000300021148102
102016000572103021653000000011          1101103
102016000573103019303000000011          3122012
10201600057410103807400666301 01000300014119004
10201600057510300578500067501 01000200004138002
10201600057610301188500123601 01000200003103033
10201600057710200584800066406 01000200001128011
102016000578103018818000000012          3122002
10201600058010102279500227901 01000100004111046
10201600058110302315600397001 01000100002118032
102016000582101021653000000012          1101103
102016000583102019111000000011          2147026
10201600058410202379600319601 01000100004113005
10201600058510101177900173201 01000300004138059
10201600058610202315600237401 01000300002133048
10201600058710202323000418101 01000200002146021
10201600058810300677900079101 01000200004114098
102016000589101023027000000981          3132020
10201600059110202456500634601 01000100002107074
10201600059210300503600057501 01000800054123016
102016000595103026248000000011          3142046
10201600059610202706600284201 01000400001148102
10201600059710101228200252501 01000100004138090
10201600059810102165300307701 01000200001124102
10201600059910303538600542001 01000200001124002
102016000600102002471000000011          1105150
10201600060110201112100245001 01000200003130001
102016000602103005848000000011          1112024
10201600060410200247100034901 01000100001105150
10201600060510201755000299301 02000200002147001
10201600060610302375300356301 01000200012146008
10201600060710302375300531001 01000100002134007
10201600060810201881800282301 01000400023122002
10201600060910300535100053501 01000200004114025
10201600061010200535100075801 01000300014100082
10201600061110302482600496501 01000200003103047
10201600061310101425500185601 01000100003135011
10201600061410204010300647101 01000100003121026
10201600061510202190900247601 01000500013132009
10201600061610301161500155401 01000200002117035
102016000617102016242000000011          4111036
102016000618101035386000000011          1124001
102016000620103022927000000011          3144050
102016000621101019303000000011          3115010
10201600062210101177900129998 01000200004138059
10201600062310303097400471601 01000400022117034
10201600062410101719500383801 01000100003120053
10201600062510101624200358301 01000500024129045
10201600062610302295900249801 01000100001140006
10201600062910302694300391701 01000100001148062
102016000630103005825000000011          1140053
10201600063110301755000175511 01000100003103019
10201600063210102694300391701 01000300001124067
102016000634102017550000000111          1128010
10201600063510300428500050601 01000200004114043
102016000636103023796000000015          4119005
102016000637101018305000000011          3144040
10201600063810201094200140701 01000400022147075
102016000639103022795000000011          4113053
10201600064010102624800367501 01000100003126034
102016000641103011121000000011          3149001
10201600064210203142500485201 01000300002133022
10201600064310103142500363901 01000200002133023
10201600064410301427800188401 01000500014129005
102016000645101009153000000042          3121051
10201600064710101112100245001 01000300013130001
102016000648101023753000000011          2118009
10201600065010300584800066401 01000100001128010
102016000651102024249000000012          1116003
102016000652102009269000000013          4108094
102016000653102008252000000011          4111001
10201600065410101991500208901 01000100003150002
10201600065510200705600070601 01000200002109073
10201600065610100915300134001 01000200003142050
102016000657101012282000000012          4114061
10201600065810101911100222601 01000100002107036
10201600065910302694300293801 01000300011101061
10201600066010100705600070601 01000500032109073
102016000661103011121000000011          3149005
102016000662101023156000000011          2133047
10201600066310302456500634601 01000200002107078
102016000664101018305000000011          3144040
102016000666102011121000000011          3130001
10201600066710201212500130101 01000200011110060
102016000668103030595000000012          4119006
10201600066910302190900330101 01000300003132008
10201600067110204880200742901 01000200001140064
10201600067210101425500212101 01000200003141011
10201600067310202302700332101 01000100003136021
10201600067410103141100418401 01000300014138057
10201600067610101228200227301 01000100004138090
102016000677102026619000000011          1105059
10201600067910102694300587601 01000200001124062
10201600068010200578500067501 01000100004100002
102016000682103024991000000011          2134001
10201600068310202694300293801 01000100001101061
102016000684102017550000000011          3120053
10201600068510204010300647101 01000300013121026
10201600068610102315600284901 01000300012131048
10201600068710102475600288805 01000100003102040
102016000688101008252000000011          4143001
10201600068910201528500166501 01000400013104054
10201600069010102375300237501 01000200012127012
10201600069110301755000221511 01000100003142002
10201600069310303807400444206 01000200004129002
102016000694102020630000000012          3135021
102016000695101026943000000065          1101059
10201600069610102410000241005 01000200003144001
10201600069710100705600070601 01000200002147049
10201600069910201185000241201 01000200002107002
10201600070010105570100758801 01000300013141025
10201600070210200446700071001 01000200003139001
102016000703102009083000000011          1128027
10201600070410302063000212401 01000200003135021
10201600070610301188500123601 01000200003103035
102016000707101023027000000015          3145023
10201600070810302379600239701 01000400004119008
102016000709101012050000000011          3142005
102016000710103020051000000011          3121027
102016000711102026936000000015          2134014
10201600071210303059500626901 01000300014113001
10201600071310201616600167601 01000200001124066
102016000714102019111000000012          2107035
102016000715101013124000000011          3139045
102016000716101027074000000011          2133001
10201600071710302482600381501 01000200003115020
102016000718101024756000000011          3149057
102016000719102016067000000011          3104010
10201600072010300503600050401 02000400014123017
102016000721101021909000000012          3104009
10201600072210200428500057101 02000200004108051
102016000723102012378000000011          3135024
10201600072410201991500438101 01000200003102016
10201600072510302190900220101 01000500033136010
102016000726101013240000000011          2147002
10201600072710100446700045201 01000400023132001
102016000731103004285000000011          4108052
10201600073210300503600108701 01000200004143025
102016000734101048802000000011          1140064
10201600073510101324000143001 01000400022109003
10201600073610201911100254801 01000400002147026
10201600073710102694300587601 01000300001101059
10201600073810301425500142601 01000200003149031
10201600073910201719500255801 01000200013132052
10201600074010204060000889301 01000100001148103
10201600074110200535100068701 02000200004100083
102016000742102014255000000012          3149028
102016000744101057110000000011          4119001
10201600074510202475600282901 01000200003149054
102016000746103055701000000011          3150025
102016000748103030974000000011          2131033
10201600074910101830500255201 01000200003126042
10201600075010202693600538701 01000200002118016
102016000751101019111000000011          2107036
102016000753102013468000000011          2117025
10201600075410100446700045201 01000200003136001
102016000755102023027000000011          3144008
10201600075610100584800117001 01000100001112025
10201600075710102456500327501 01000100002147037
10201600075810303141100334701 01000200004100058
10201600075910301911100194701 01000200002107035
10201600076210302355800235601 01000100004114010
10201600076310300582500070501 01000100001112003
10201600076410202707400591201 01000200002131002
10201600076610305249500699901 01000200003120047
102016000767102026248000000051          3144026
102016000768102014278000000011          4119002
10201600076910202314100308501 01000500034108001
10201600077010200825200142201 01000200004143001
10201600077110102410000241005 01000400023144001
102016000772103012282000000011          4100092
10201600077310103097400471601 01000300012117034
10201600077510303142500485201 01000100002133022
10201600077610202165300307701 01000300001148101
10201600077710302279500375401 01000100004113053
10201600077810300428500052501 01010201004114046
10201600077910102063000212401 01000100003135022
10201600078010301331000232901 01000200001105058
10201600078310102456500351801 01000100002147038
102016000784101011779000000012          4100057
102016000786102026943000000011          1124061
10201600078710102190900220101 01000200003120008
10201600078810100578500057901 01000200004100004
10201600078910302693600628501 01000100002118017
102016000791103027066000000011          1116019
10201600079210301185000214301 01000100002109016
10201600079310303821200541301 01000300003142054
10201600079410104628200476501 01000100004100003
10201600079510102302700249105 01000400023145023
10201600079610201830500268501 01000100003144040
102016000797102015306000000051          1140001
10201600079810102482600400701 01000100003115024
10201600079910200428500053601 01000100004114044
10201600080010200765300091501 01000400021105002
102016000802101005351000000981          4138081
102016000804102005351000000011          4138080
10201600080510302499100430001 01000200002118002
10201600080610101161500136001 01000200002131034
10201600080710200247100052401 01000400021140152
102016000808101012282000000011          4100092
10201600081010300247100026201 01000100001140152
10201600081110102375300497701 01000100002127011
102016000812103009153000000012          3142050
102016000813101027074000000011          2131001
10201600081410101228200142101 01000200004100092
102016000815102017550000000111          2147023
10201600081710103059500313401 01000900044151002
10201600081810302063000212401 01000500023135021
102016000819103011121000000051          3149005
102016000820103024991000000015          2127002
10201600082110302355800261801 01000300014114010
102016000822103021416000000011          4151004
10201600082310200428500067501 01000400024114046
102016000824102008044000000011          3144065
102016000825101024979000000011          1110001
10201600082610302693600621601 01000200002134013
10201600082710301548700187501 01000100002131032
102016000828103011121000000011          3149002
102016000829101011615000000011          2117035
102016000830102024826000000011          3115021
102016000831101009083000000011          1128028
102016000832101026943000000011          1148062
10201600083310202355800235601 01000200004108024
10201600083410202661900532401 01000600031140065
10201600083710200802300081201 01000100004138128
10201600083810302302700328101 01000400003144008
102016000839101046282000000011          4100001
102016000841101026248000000011          3106034
102016000843103026936000000011          2134014
10201600084410200446700046305 01000300003120001
10201600084510102355800269201 01000100004108022
102016000846102013533000000011          1148100
102016000847103008934000000011          3120002
10201600084810300705600112401 01000200002147051
102016000849102030595000000011          4113009
10201600085110102375300281001 01000100002117019
10201600085210201228200127501 01000100004108061
10201600085310300535100058901 01000700054100083
10201600085510102855500380701 01000300014129009
10201600085710201624200179201 01000400014151044
102016000860101024756000000011          3102038
102016000863102012050000000012          3121007
10201600086410101161500136001 01000100002117035
10201600086610101911100191101 01000200002109037
10201600086710202379600319601 01000300004113005
102016000869101023753000000011          2137019
10201600087110200926900197601 01000300004108091
102016000872103020630000000015          3135021
102016000873103038074000000011          4113008
10201600087410300535100080301 01000300014108041
10201600087510203538600542001 01000200001124002
10201600087610102355800471201 01000400024108023
10201600087710301312400290901 01000200003139045
102016000878102008044000000011          3106061
10201600087910201548700218701 01000200002133034
10201600088010101881800313601 01000200013103002
10201600088110302475600309501 01000100003149055
10201600088210202624800525001 01000200003120046
10201600088310101881800235201 01000400023122003
102016000884101013240000000011          2109003
10201600088510300446700056501 01000400003132001
10201600088710202165300346101 01000100001101100
10201600088810105249500699901 01000200003120047
10201600089010203059500313401 01000100004151002
102016000891101012489000000011          1124004
10201600089210100802300121901 01000200004100129
102016000893102023027000000011          3136021
10201600089410101830500229605 01000500033106043
10201600089510301755000192511 01000100003149032
10201600089610100890600089101 01000300012109092
10201600089710301911100259601 01000400022107036
10201600089910200825200142201 01000200004143001
10201600090110200503600076101 01000400024143024
102016000902103023156000000011          2134031
10201600090310302482600289601 01000400023103046
10201600090410202707400295601 01000100002131001
10201600090510200584800140301 01000100001128013
102016000906101019303000000012          3122012
10201600090710302302700243801 01000200003126013
10201600090810102190900308101 01000700053132009
10201600090910201324000198601 01000100002147005
10201600091010301425500150901 01000200003150009
10201600091110301324000148901 01000100002109002
102016000913103027066000000011          1125015
10201600091410303059500313401 01000200004113001
102016000915101040103000000011          3139024
10201600091710300988600131801 01000200001140154
102016000918103024565000000011          2109056
10201600091910302482600331001 01000500033115023
102016000920102026936000000011          2118016
102016000922103026248000000012          3144027
10201600092310202694300293801 01000300011148061
10201600092410201228200151501 01000100004100091
102016000925101024979000000011          1101002
102016000926102022959000000011          1105003
10201600092810200503600072501 01000100004111024
10201600092910101528500222001 01000300003104054
10201600093010103661100732201 01000100003132049
10201600093110300582500100901 01000100001140053
10201600093310202190900293401 01000200003145008
10201600093410301830500183101 01000300003126043
10201600093810202190900440201 01000100003104009
10201600093910100705600082301 01000200002147049
10201600094110102624800362001 01000400023106034
10201600094310102855500380701 01000200004143011
102016000945101020630000000011          3150021
102016000947103005785000000981          4138003
102016000948102007913000000015          3120005
102016000949103023753000000012          2146008
10201600095110302279500375401 01000400024151050
10201600095210300446700077201 01000100003132002
102016000953103030595000000011          4113001
10201600095410101425500212101 01000300013141011
10201600095510102706600282405 01000200001116018
102016000956102011121000000052          3141001
10201600095710100584800102301 01000100001112025
10201600095810203484600489701 01000200002133033
102016000959102014278000000981          4113010
10201600096010202315600370501 01000500022118032
102016000962103008023000000011          4114072
102016000963101019303000000011          3115010
10201600096410302694300293801 01000400021148064
10201600096510101548700187501 01000100002137037
10201600096810202624800317701 01000100003106036
10201600096910100582500074901 01000400031128002
102016000970102019111000000011          2107036
10201600097110201427800193801 01000200004151003
10201600097310202410000504905 01000300003126003
10201600097410103059500626901 01000400024119003
102016000975103004285000000011          4114048
10201600097610301188500138701 01000200003122031
10201600097710102694300587601 01000100001148060
102016000978103023156000000013          2134032
10201600097910301324000132401 01000300012109004
10201600098010102005100299401 01000100003136026
10201600098110301425500285101 01000300003149029
102016000982101022795000000011          4113052
10201600098310303807400533001 01000200004119004
10201600098410202482600297901 01000100003122044
102016000985103024991000000015          2127002
10201600098810302424900456801 01000100001124063
10201600098910300503600062101 01000300004143024
10201600099010200802300108301 01000200004100129
10201600099110302424900582001 01000200001125002
10201600099210100804400106401 01000100003126062
102016000993101027066000000011          1116019
10201600099510102694300587601 01000200001124062
102016000996102011885000000011          3103034
102016000997103005351000000011          4108039
102016000998103026943000000015          1110067
102016001001103024565000000011          2147038
10201600100210302323000325201 01000200002146021
10201600100410101228200127501 01000200004108061
10201600100710103807400666301 04000400004113008
10201600100810302063000247801 01000600013130023
10201600100910102375300562101 01000100002131020
10201600101010300765300160201 01000200001140005
10201600101210203059500417901 01000400004119006
10201600101410201624200179201 01000700044151044
10201600101510202706600386701 01000200001125016
10201600101610200791300152601 01010101003104005
